project-id,recipient-country-details,donor-details,project-title,sector,project-start,project-end,project-category,project-subcategory,total-budget($),total-expenditure($),DataID,ModifyDate,FileName,category,type,id,name,last_modified,file_name,url,mime_type
210185,"[{'recipient-country-code': 'BO', 'recipient-country': 'Bolivia (Plurinational State Of)', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Kigali HFC Implementation Plan (Stage I);,Chemicals,7/31/2021,12/31/2026,Safeguarding the Environ., Implementation of MEA,323500.00,186727.98,32772368,2023-12-21T14:44:25+0000,"2. Bolivia – KIP Stage I, first tranche – project document.pdf",projectDocument,document,32772368,"2. Bolivia – KIP Stage I, first tranche – project document.pdf",2023-12-21T14:44:25+0000,"2. Bolivia – KIP Stage I, first tranche – project document.pdf","https://downloads.unido.org/ot/32/77/32772368/2. Bolivia – KIP Stage I, first tranche – project document.pdf",application/pdf
120632,"[{'recipient-country-code': 'TR', 'recipient-country': 'Türkiye', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage I) (refrigeration servicing and monitoring) in Turkey,Industrial policy and administrative management,1/14/2013,12/31/2026,Safeguarding the Environ., Implementation of MEA,5741572.30,4220072.22,2312616,2020-08-07T20:55:09+0000,6842 Turkey.pdf,projectDocument,document,2312616,6842 Turkey.pdf,2020-08-07T20:55:09+0000,6842 Turkey.pdf,https://downloads.unido.org/ot/23/12/2312616/6842 Turkey.pdf,application/pdf
120632,"[{'recipient-country-code': 'TR', 'recipient-country': 'Türkiye', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage I) (refrigeration servicing and monitoring) in Turkey,Industrial policy and administrative management,1/14/2013,12/31/2026,Safeguarding the Environ., Implementation of MEA,5741572.30,4220072.22,2312811,2020-08-07T20:55:09+0000,TUR_Aproval_decision.pdf,projectDocument,document,2312811,TUR_Aproval_decision.pdf,2020-08-07T20:55:09+0000,TUR_Aproval_decision.pdf,https://downloads.unido.org/ot/23/12/2312811/TUR_Aproval_decision.pdf,application/pdf
120632,"[{'recipient-country-code': 'TR', 'recipient-country': 'Türkiye', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage I) (refrigeration servicing and monitoring) in Turkey,Industrial policy and administrative management,1/14/2013,12/31/2026,Safeguarding the Environ., Implementation of MEA,5741572.30,4220072.22,17292511,2020-08-10T18:32:13+0000,Project proposal_HPMP Stage I_ third tranche.pdf,projectDocument,document,17292511,Project proposal_HPMP Stage I_ third tranche.pdf,2020-08-10T18:32:13+0000,Project proposal_HPMP Stage I_ third tranche.pdf,https://downloads.unido.org/ot/17/29/17292511/Project proposal_HPMP Stage I_ third tranche.pdf,application/pdf
120632,"[{'recipient-country-code': 'TR', 'recipient-country': 'Türkiye', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage I) (refrigeration servicing and monitoring) in Turkey,Industrial policy and administrative management,1/14/2013,12/31/2026,Safeguarding the Environ., Implementation of MEA,5741572.30,4220072.22,32674341,2023-12-11T21:58:26+0000,90 - Turkey.pdf,projectDocument,document,32674341,"Turkiye - HPMP Stage I, fourth tranche - project document",2023-12-11T21:58:26+0000,90 - Turkey.pdf,https://downloads.unido.org/ot/32/67/32674341/90 - Turkey.pdf,application/pdf
160092,"[{'recipient-country-code': 'SD', 'recipient-country': 'Sudan', 'ldc-indicator': 'X', 'region': 'AFRICAN ARAB STATES'}]","[{'donor': 'European Union', 'donor-type': 'European Union (EU)', 'donor-country-code': 'EU', 'donor-country': 'European Union'}, {'donor': 'Deutsche Gesellschaft für Internationale', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]","Employment opportunities and entrepreneurship development for migrant youth, refugees, asylum seekers and host communities in Khartoum State",Employment creation,4/1/2017,1/30/2024,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,6377424.97,3609030.97,11092793,2018-11-15T09:31:51+0000,EU Project- Signed Document- Feb. 2017.pdf,projectDocument,document,11092793,EU Project- Signed Document- Feb. 2017.pdf,2018-11-15T09:31:51+0000,EU Project- Signed Document- Feb. 2017.pdf,https://downloads.unido.org/ot/11/09/11092793/EU Project- Signed Document- Feb. 2017.pdf,application/pdf
160092,"[{'recipient-country-code': 'SD', 'recipient-country': 'Sudan', 'ldc-indicator': 'X', 'region': 'AFRICAN ARAB STATES'}]","[{'donor': 'European Union', 'donor-type': 'European Union (EU)', 'donor-country-code': 'EU', 'donor-country': 'European Union'}, {'donor': 'Deutsche Gesellschaft für Internationale', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]","Employment opportunities and entrepreneurship development for migrant youth, refugees, asylum seekers and host communities in Khartoum State",Employment creation,4/1/2017,1/30/2024,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,6377424.97,3609030.97,12975499,2018-11-15T09:31:51+0000,160092_EUSUD_final_Prodoc.pdf,projectDocument,document,12975499,160092_EUSUD_final_Prodoc.pdf,2018-11-15T09:31:51+0000,160092_EUSUD_final_Prodoc.pdf,https://downloads.unido.org/ot/12/97/12975499/160092_EUSUD_final_Prodoc.pdf,application/pdf
160092,"[{'recipient-country-code': 'SD', 'recipient-country': 'Sudan', 'ldc-indicator': 'X', 'region': 'AFRICAN ARAB STATES'}]","[{'donor': 'European Union', 'donor-type': 'European Union (EU)', 'donor-country-code': 'EU', 'donor-country': 'European Union'}, {'donor': 'Deutsche Gesellschaft für Internationale', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]","Employment opportunities and entrepreneurship development for migrant youth, refugees, asylum seekers and host communities in Khartoum State",Employment creation,4/1/2017,1/30/2024,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,6377424.97,3609030.97,12975503,2018-11-15T09:31:51+0000,Final Draft Inception Report (Nov. 16 2017).pdf,projectDocument,document,12975503,Final Draft Inception Report (Nov. 16 2017).pdf,2018-11-15T09:31:51+0000,Final Draft Inception Report (Nov. 16 2017).pdf,https://downloads.unido.org/ot/12/97/12975503/Final Draft Inception Report (Nov. 16 2017).pdf,application/pdf
190406,"[{'recipient-country-code': 'LR', 'recipient-country': 'Liberia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Liberia HCFC phase-out management plan (stage II),Biosphere protection,1/1/2020,12/31/2031,Safeguarding the Environ., Implementation of MEA,145452.32,26362.31,17231182,2020-05-15T09:30:39+0000,ProDoc Liberia HPMP Stage II.pdf,projectDocument,document,17231182,ProDoc Liberia HPMP Stage II.pdf,2020-05-15T09:30:39+0000,ProDoc Liberia HPMP Stage II.pdf,https://downloads.unido.org/ot/17/23/17231182/ProDoc Liberia HPMP Stage II.pdf,application/pdf
190406,"[{'recipient-country-code': 'LR', 'recipient-country': 'Liberia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Liberia HCFC phase-out management plan (stage II),Biosphere protection,1/1/2020,12/31/2031,Safeguarding the Environ., Implementation of MEA,145452.32,26362.31,17231183,2020-05-15T09:30:50+0000,Liberia Annex Approval 8475.pdf,projectDocument,document,17231183,Liberia Annex Approval 8475.pdf,2020-05-15T09:30:50+0000,Liberia Annex Approval 8475.pdf,https://downloads.unido.org/ot/17/23/17231183/Liberia Annex Approval 8475.pdf,application/pdf
190401,"[{'recipient-country-code': 'CI', 'recipient-country': ""Côte d'Ivoire"", 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage II),Biosphere protection,12/1/2019,12/31/2024,Safeguarding the Environ., Implementation of MEA,20000.00,18811.29,25208360,2022-01-28T09:21:46+0000,COTE D'IVOIRE PRP_ExCom 84 - FINAL.docx,projectDocument,document,25208360,COTE D'IVOIRE PRP_ExCom 84 - FINAL.docx,2022-01-28T09:21:46+0000,COTE D'IVOIRE PRP_ExCom 84 - FINAL.docx,https://downloads.unido.org/ot/25/20/25208360/COTE D'IVOIRE PRP_ExCom 84 - FINAL.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
210281,"[{'recipient-country-code': 'ZM', 'recipient-country': 'Zambia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Kigali HFC implementation plan,Chemicals,12/21/2021,12/31/2024,Safeguarding the Environ., Implementation of MEA,39000.00,21476.68,24360012,2022-01-05T13:56:36+0000,1. Zambia - Kigali HFC phase-down management plan - preparatory funding request.pdf,projectDocument,document,24360012,1. Zambia - Kigali HFC phase-down management plan - preparatory funding request.pdf,2022-01-05T13:56:36+0000,1. Zambia - Kigali HFC phase-down management plan - preparatory funding request.pdf,https://downloads.unido.org/ot/24/36/24360012/1. Zambia - Kigali HFC phase-down management plan - preparatory funding request.pdf,application/pdf
230053,"[{'recipient-country-code': 'M2', 'recipient-country': 'Regional Africa', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'Fédération Internationale de Football As', 'donor-type': 'Other Private Sector & Intl Institutions', 'donor-country-code': 'FR', 'donor-country': 'France'}]",Baseline study on the cotton-to-textile value chain development in the C4 and Côte d'Ivoire,"Textiles, leather and substitutes",4/15/2023,4/30/2024,Adv. Econ.Competitiveness, Competitive trade & CSR,84070.79,16553.61,32089508,2023-10-16T15:51:31+0000,Project Concept_230053_Baseline study on the cotton-to-textile value chain development in the C4 and Côte d'Ivoire_May 2023.pdf,projectDocument,document,32089508,Project Concept_230053_Baseline study on the cotton-to-textile value chain development in the C4 and Côte d'Ivoire_May 2023.pdf,2023-10-16T15:51:31+0000,Project Concept_230053_Baseline study on the cotton-to-textile value chain development in the C4 and Côte d'Ivoire_May 2023.pdf,https://downloads.unido.org/ot/32/08/32089508/Project Concept_230053_Baseline study on the cotton-to-textile value chain development in the C4 and Côte d'Ivoire_May 2023.pdf,application/pdf
120589,"[{'recipient-country-code': 'TN', 'recipient-country': 'Tunisia', 'ldc-indicator': '-', 'region': 'AFRICAN ARAB STATES'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Tunisia - Institutional Strengthening Project,Biosphere protection,7/1/2012,12/31/2024,Safeguarding the Environ., Implementation of MEA,1458226.19,698394.80,3285251,2020-08-07T22:30:47+0000,GrantrequesttrancheVIII.pdf,projectDocument,document,3285251,ExCom Decision 120589,2020-08-07T22:30:47+0000,GrantrequesttrancheVIII.pdf,https://downloads.unido.org/ot/32/85/3285251/GrantrequesttrancheVIII.pdf,application/pdf
120589,"[{'recipient-country-code': 'TN', 'recipient-country': 'Tunisia', 'ldc-indicator': '-', 'region': 'AFRICAN ARAB STATES'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Tunisia - Institutional Strengthening Project,Biosphere protection,7/1/2012,12/31/2024,Safeguarding the Environ., Implementation of MEA,1458226.19,698394.80,17172447,2023-11-27T08:14:18+0000,Project concept - Phase VIII.pdf,projectDocument,document,17172447,"1. Tunisia – Institutional strengthening project, Phase VIII - concept",2023-11-27T08:14:18+0000,Project concept - Phase VIII.pdf,https://downloads.unido.org/ot/17/17/17172447/Project concept - Phase VIII.pdf,application/pdf
120589,"[{'recipient-country-code': 'TN', 'recipient-country': 'Tunisia', 'ldc-indicator': '-', 'region': 'AFRICAN ARAB STATES'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Tunisia - Institutional Strengthening Project,Biosphere protection,7/1/2012,12/31/2024,Safeguarding the Environ., Implementation of MEA,1458226.19,698394.80,17172946,2023-11-27T08:14:05+0000,Project concept - Phase IX.pdf,projectDocument,document,17172946,"2. Tunisia – Institutional strengthening project, Phase IX - concept",2023-11-27T08:14:05+0000,Project concept - Phase IX.pdf,https://downloads.unido.org/ot/17/17/17172946/Project concept - Phase IX.pdf,application/pdf
120589,"[{'recipient-country-code': 'TN', 'recipient-country': 'Tunisia', 'ldc-indicator': '-', 'region': 'AFRICAN ARAB STATES'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Tunisia - Institutional Strengthening Project,Biosphere protection,7/1/2012,12/31/2024,Safeguarding the Environ., Implementation of MEA,1458226.19,698394.80,32516754,2023-11-27T08:14:52+0000,Tunisia_Phase X_Project Concept.pdf,projectDocument,document,32516754,"3. Tunisia – Institutional strengthening project, Phase X - concept",2023-11-27T08:14:52+0000,Tunisia_Phase X_Project Concept.pdf,https://downloads.unido.org/ot/32/51/32516754/Tunisia_Phase X_Project Concept.pdf,application/pdf
180348,"[{'recipient-country-code': 'TZ', 'recipient-country': 'United Republic of Tanzania', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (Stage II),Biosphere protection,12/14/2018,7/31/2024,Safeguarding the Environ., Implementation of MEA,109847.60,47132.72,15565612,2021-08-24T08:41:22+0000,Tanzania_project concept.pdf,projectDocument,document,15565612,1. Tanzania - HPMP Stage II - preparatory funding request.pdf,2021-08-24T08:41:22+0000,Tanzania_project concept.pdf,https://downloads.unido.org/ot/15/56/15565612/Tanzania_project concept.pdf,application/pdf
180348,"[{'recipient-country-code': 'TZ', 'recipient-country': 'United Republic of Tanzania', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (Stage II),Biosphere protection,12/14/2018,7/31/2024,Safeguarding the Environ., Implementation of MEA,109847.60,47132.72,22529175,2021-08-24T09:11:35+0000,"2. Tanzania – HPMP Stage II, first tranche – project document.pdf",projectDocument,document,22529175,"2. Tanzania – HPMP Stage II, first tranche – project document.pdf",2021-08-24T09:11:35+0000,"2. Tanzania – HPMP Stage II, first tranche – project document.pdf","https://downloads.unido.org/ot/22/52/22529175/2. Tanzania – HPMP Stage II, first tranche – project document.pdf",application/pdf
200213,"[{'recipient-country-code': 'GH', 'recipient-country': 'Ghana', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'Japan Ministry of Foreign Affairs - supp', 'donor-type': 'Member States', 'donor-country-code': 'JP', 'donor-country': 'Japan'}]",Promoting public health and social resilience against COVID-19 by strengthening the domestic supply chain of personal protective equipment under a circular economy approach,Industrial development,3/31/2021,12/31/2023,CreatingShared Prosperity, HS & Post-crisis Rehab,519341.47,519341.47,23956288,2021-11-26T14:22:30+0000,ESMP_200213_Ghana_COVID19.pdf,projectDocument,document,23956288,ESMP_200213_Ghana_COVID19.pdf,2021-11-26T14:22:30+0000,ESMP_200213_Ghana_COVID19.pdf,https://downloads.unido.org/ot/23/95/23956288/ESMP_200213_Ghana_COVID19.pdf,application/pdf
130279,"[{'recipient-country-code': 'TH', 'recipient-country': 'Thailand', 'ldc-indicator': '-', 'region': 'ASIA AND PACIFIC'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Greening Industry through Low Carbon Technology Applications for SMEs,nan,12/5/2016,2/29/2024,Safeguarding the Environ., RECP & LowCarbonPrd,1880000.00,771029.60,8885548,2020-08-08T05:15:01+0000,UNIDO GEF5 CCM Thailand MSP 5725_Greening Industry through Low Carbon Technology Applications for SMEs.pdf,projectDocument,document,8885548,UNIDO GEF5 CCM Thailand MSP 5725_Greening Industry through Low Carbon Technology Applications for SMEs.pdf,2020-08-08T05:15:01+0000,UNIDO GEF5 CCM Thailand MSP 5725_Greening Industry through Low Carbon Technology Applications for SMEs.pdf,https://downloads.unido.org/ot/88/85/8885548/UNIDO GEF5 CCM Thailand MSP 5725_Greening Industry through Low Carbon Technology Applications for SMEs.pdf,application/pdf
210070,"[{'recipient-country-code': 'NG', 'recipient-country': 'Nigeria', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HFC Phase Down Management Plan - Nigeria,Chemicals,8/10/2021,6/30/2024,Safeguarding the Environ., Implementation of MEA,25000.00,20988.16,22304310,2021-07-30T12:44:50+0000,HFC PRP Nigeria.pdf,projectDocument,document,22304310,HFC PRP Nigeria.pdf,2021-07-30T12:44:50+0000,HFC PRP Nigeria.pdf,https://downloads.unido.org/ot/22/30/22304310/HFC PRP Nigeria.pdf,application/pdf
